ID,City,Latitude,Longitude
742,Sweet Water,32.077272,-87.922755
743,Sycamore,33.251111,-86.2025
744,Sylacauga,33.171675,-86.271257
745,Sylvania,34.558962,-85.792128
746,Talladega,33.435445,-86.113352
747,Tallassee,32.550997,-85.89781
748,Tanner,34.713037,-86.989152
749,Theodore,30.544374,-88.180748
750,Thomaston,32.253776,-87.597438
751,Thomasville,31.906728,-87.759842
752,Thorsby,32.923755,-86.746724
753,Tibbie,31.373742,-88.266828
754,Titus,32.690019,-86.239334
755,Toney,34.911644,-86.699951
756,Town Creek,34.649138,-87.426195
757,Townley,33.84702,-87.437248
758,Toxey,31.93153,-88.31794
759,Trafford,33.819038,-86.743414
760,Trenton,34.740065,-86.291264
761,Trinity,34.591771,-87.09127
762,Troy,31.7567,-85.9993
763,Trussville,33.633932,-86.598068
764,Tuscaloosa,33.196891,-87.562666
765,Tuscumbia,34.687432,-87.683259
766,Tuskegee,32.431623,-85.68606
767,Tuskegee Institute,32.430278,-85.705278
768,Tyler,32.281924,-86.859867
769,Union Grove,34.409345,-86.462793
770,Union Springs,32.166252,-85.678746
771,Uniontown,32.446966,-87.493398
772,Uriah,31.313467,-87.570518
773,Valhermoso Springs,34.538145,-86.678
774,Valley,32.811349,-85.174911
775,Valley,32.820833,-85.170833
776,Valley Head,34.5697,-85.627208
777,Vance,33.17498,-87.257362
778,Vandiver,33.480704,-86.501278
779,Verbena,32.759565,-86.543753
780,Vernon,33.761285,-88.097919
781,Vina,34.37116,-88.077422
782,Vincent,33.401049,-86.399425
783,Vinegar Bend,31.25841,-88.386466
784,Vinemont,34.262121,-86.912512
785,Vredenburgh,31.73443,-87.416184
786,Wadley,33.149192,-85.551344
787,Wagarville,31.410205,-88.070519
788,Walnut Grove,34.065556,-86.306389
789,Ward,32.334063,-88.297114
790,Warrior,33.852862,-86.819849
791,Waterloo,34.93568,-87.962412
792,Watson,33.633611,-86.879444
793,Wattsville,33.681389,-86.279722
794,Waverly,32.763167,-85.514372
795,Weaver,33.756286,-85.810666
796,Webb,31.265618,-85.254385
797,Wedowee,33.301854,-85.473737
798,Wellington,33.863843,-85.915325
799,Weogufka,33.02381,-86.304203
800,West Blocton,33.142431,-87.13694
801,West Greene,32.923611,-88.085278
802,Westover,33.349444,-86.535833
803,Wetumpka,32.54509,-86.188039
804,Whatley,31.639453,-87.656502
805,Wilmer,30.813745,-88.333196
806,Wilsonville,33.229255,-86.529894
807,Wilton,33.078611,-86.881667
808,Winfield,33.930256,-87.79716
809,Wing,31.148127,-86.56119
810,Woodland,33.355453,-85.353768
811,Woodstock,33.169808,-87.163469
812,Woodville,34.668927,-86.22961
813,York,32.472765,-88.268304
814,Adona,35.046956,-92.903325
815,Alexander,34.631266,-92.472673
816,Alicia,35.942327,-91.081003
817,Alix,35.430767,-93.726416
818,Alleene,33.77,-94.260278
819,Alma,35.500043,-94.207337
820,Almyra,34.41459,-91.430992
821,Alpena,36.299768,-93.2792
822,Alpine,34.228889,-93.378889
823,Altheimer,34.306168,-91.828916
824,Altus,35.404873,-93.811494
825,Amagon,35.561559,-91.079636
826,Amity,34.259362,-93.420551
827,Antoine,34.028296,-93.437169
828,Arkadelphia,34.11525,-93.068989
829,Arkansas City,33.614328,-91.232529
830,Armorel,35.942843,-89.758118
831,Ash Flat,36.219732,-91.610746
832,Ashdown,33.678711,-94.135102
833,Atkins,35.244948,-92.950696
834,Aubrey,34.702727,-90.911331
835,Augusta,35.278806,-91.352653
836,Austin,35.028369,-91.959398
837,Avoca,36.401944,-94.070556
838,Bald Knob,35.311331,-91.550197
839,Banks,33.549665,-92.260386
840,Barling,35.332963,-94.308226
841,Barton,34.5475,-90.768056
842,Bassett,35.513808,-90.192155
843,Batesville,35.782614,-91.63519
844,Bauxite,34.545537,-92.360531
845,Bay,35.74559,-90.550658
846,Bearden,33.729797,-92.61802
847,Beaver,36.473611,-93.767222
848,Bee Branch,35.423367,-92.408523
849,Beebe,35.093743,-91.907449
850,Beech Grove,36.183172,-90.618084
851,Beedeville,35.420267,-91.106371
852,Beirne,33.888611,-93.203889
853,Bella Vista,36.465086,-94.251969
854,Belleville,35.103762,-93.451817
855,Ben Lomond,33.835278,-94.118333
856,Benton,34.580087,-92.595241
857,Bentonville,36.357703,-94.22242
858,Bergman,36.316111,-93.0075
859,Berryville,36.351908,-93.558725
860,Bexar,36.306103,-91.985998
861,Big Flat,36.006824,-92.391681
862,Bigelow,34.984659,-92.630842
863,Biggers,36.342978,-90.784467
864,Biscoe,34.833706,-91.490028
865,Bismarck,34.311033,-93.187236
866,Black Oak,35.835851,-90.354227
867,Black Rock,36.114874,-91.117629
868,Blevins,33.875468,-93.536035
869,Blue Mountain,35.130386,-93.716797
870,Bluff City,33.698191,-93.186811
871,Bluffton,34.901635,-93.591946
872,Blytheville,35.934482,-89.922497
873,Board Camp,34.537778,-94.095278
874,Boles,34.765363,-94.062864
875,Bonnerdale,34.349751,-93.319415
876,Bono,35.908592,-90.784753
877,Booneville,35.136385,-93.927433
878,Bradford,35.427655,-91.518973
879,Bradley,33.106963,-93.627496
880,Branch,35.297055,-93.94537
881,Brickeys,34.854814,-90.537738
882,Briggsville,34.916065,-93.515748
883,Brinkley,34.878124,-91.188596
884,Brockwell,36.135755,-91.951308
885,Brookland,35.91647,-90.576228
886,Bryant,34.606786,-92.492015
887,Buckner,33.375323,-93.446998
888,Bull Shoals,36.370958,-92.593765
889,Burdette,35.814769,-89.942312
890,Cabot,34.945724,-92.031771
891,Caddo Gap,34.397579,-93.586376
892,Caldwell,35.074444,-90.816667
893,Cale,33.616403,-93.26497
894,Calico Rock,36.144771,-92.145494
895,Calion,33.328889,-92.538333
896,Camden,33.575866,-92.833386
897,Camp,36.402531,-91.726166
898,Canehill,35.910992,-94.3862
899,Caraway,35.758951,-90.335797
900,Carlisle,34.793291,-91.745929
901,Carthage,34.063625,-92.62623
902,Casa,35.032168,-93.047005
903,Cash,35.830145,-90.941007
904,Casscoe,34.473625,-91.324798
905,Cave City,35.951684,-91.544432
906,Cave Springs,36.266771,-94.207836
907,Cecil,35.434176,-93.942932
908,Cedarville,35.590231,-94.344618
909,Center Ridge,35.398063,-92.558167
910,Centerton,36.366993,-94.30891
911,Centerville,35.112778,-93.168611
912,Charleston,35.311502,-94.03368
913,Charlotte,35.833393,-91.396217
914,Cherokee Village,36.297778,-91.515833
915,Cherry Valley,35.399122,-90.761329
916,Chester,35.689776,-94.202026
917,Chidester,33.700148,-93.018716
918,Choctaw,35.523528,-92.426412
919,Clarendon,34.660138,-91.256426
920,Clarkedale,35.309167,-90.236111
921,Clarkridge,36.443311,-92.35159
922,Clarksville,35.490763,-93.491056
923,Cleveland,35.358328,-92.712821
924,Clinton,35.604537,-92.475825
925,Coal Hill,35.437117,-93.67203
926,College Station,34.708056,-92.221111
927,Colt,35.096062,-90.787204
928,Columbus,33.745108,-93.85588
929,Combs,35.848297,-93.825218
930,Compton,36.097941,-93.309903
931,Concord,35.641355,-91.833339
932,Conway,35.084199,-92.423574
933,Cord,35.81844,-91.337455
934,Corning,36.415532,-90.58702
935,Cotter,36.280378,-92.532787
936,Cotton Plant,35.017827,-91.229043
937,Cove,34.419159,-94.39234
938,Coy,34.538611,-91.873889
939,Crawfordsville,35.211873,-90.335107
940,Crocketts Bluff,34.425272,-91.232079
941,Crossett,33.152369,-91.959152
942,Crumrod,34.216167,-90.949535
943,Curtis,33.997778,-93.105556
944,Cushman,35.869663,-91.776455
945,Damascus,35.291042,-92.432952
946,Danville,35.049541,-93.392933
947,Dardanelle,35.195507,-93.187316
948,Datto,36.389685,-90.723117
949,De Queen,34.044206,-94.338559
950,De Valls Bluff,34.744704,-91.498218
951,De Witt,34.285312,-91.333627
952,Decatur,36.334749,-94.453411
953,Deer,35.852982,-93.317388
954,Delaplaine,36.199485,-90.734482
955,Delaware,35.278005,-93.346152
956,Delight,34.023772,-93.524666
957,Dell,35.850118,-90.035449
958,Dennard,35.725236,-92.557456
959,Dermott,33.524054,-91.439391
960,Des Arc,34.97507,-91.511342
961,Desha,35.731524,-91.678287
962,Diamond City,36.464444,-92.92
963,Diaz,35.638333,-91.265
964,Dierks,34.13232,-94.015243
965,Doddridge,33.105448,-93.954307
966,Dolph,36.222878,-92.11766
967,Donaldson,34.221221,-92.909384
968,Dover,35.407356,-93.135526
969,Drasco,35.661606,-91.939818
970,Driver,35.559714,-89.960526
971,Dumas,33.892102,-91.486056
972,Dyer,35.492222,-94.1375
973,Dyess,35.595394,-90.215716
974,Earle,35.27989,-90.450261
975,Edgemont,35.623006,-92.199471
976,Edmondson,35.022309,-90.328672
977,Egypt,35.868056,-90.945556
978,El Dorado,33.20735,-92.662856
979,El Paso,35.114176,-92.090076
980,Elaine,34.308668,-90.873485
981,Elizabeth,36.323776,-92.093366
982,Elkins,36.017719,-94.007323
983,Elm Springs,36.206111,-94.234167
984,Emerson,33.089054,-93.198699
985,Emmet,33.692896,-93.423242
986,England,34.557458,-91.948422
987,Enola,35.208705,-92.212328
988,Ethel,34.243525,-91.139839
989,Etowah,35.714707,-90.218172
990,Eudora,33.12135,-91.271552
991,Eureka Springs,36.485278,-93.731944
992,Evansville,35.819345,-94.478936
993,Evening Shade,36.085532,-91.598014
994,Everton,36.153366,-92.914989
995,Fairfield Bay,35.656111,-92.319167
996,Farmington,36.043635,-94.253871
997,Fayetteville,36.052045,-94.153395
998,Fifty Six,35.991958,-92.218169
999,Fisher,35.513956,-90.955001
1000,Flippin,36.268219,-92.577995
1001,Floral,35.602337,-91.734101
1002,Fordyce,33.817648,-92.422475
1003,Foreman,33.71759,-94.388108
1004,Forrest City,35.009129,-90.788572
1005,Fort Smith,35.365272,-94.411035
1006,Fouke,33.302476,-93.900953
1007,Fountain Hill,33.342951,-91.835627
1008,Fox,35.768208,-92.304266
1009,Franklin,36.129093,-91.809592
1010,Frenchmans Bayou,35.478419,-90.055933
1011,Friendship,34.241225,-92.980393
1012,Fulton,33.629876,-93.808562
1013,Gamaliel,36.461794,-92.228447
1014,Garfield,36.428817,-93.951197
1015,Garland City,33.335161,-93.731624
1016,Garner,35.130305,-91.742884
1017,Gassville,36.317525,-92.473637
1018,Gateway,36.485751,-93.935016
1019,Genoa,33.383611,-93.909444
1020,Gentry,36.26516,-94.475131
1021,Gepp,36.436443,-92.099507
1022,Gilbert,35.987778,-92.716111
1023,Gillett,34.121838,-91.380048
1024,Gillham,34.157003,-94.316497
1025,Gilmore,35.386408,-90.264664
1026,Glencoe,36.288962,-91.769483
1027,Glenwood,34.319207,-93.555881
1028,Goodwin,34.959149,-90.983518
1029,Goshen,36.107523,-93.987262
1030,Gosnell,35.9272,-89.9188
1031,Gould,34.034503,-91.576798
1032,Grady,34.030484,-91.67082
1033,Grannis,34.237021,-94.3255
1034,Grapevine,34.130893,-92.310944
1035,Gravelly,34.888123,-93.680249
1036,Gravette,36.415513,-94.477862
1037,Green Forest,36.322408,-93.405875
1038,Greenbrier,35.229547,-92.357792
1039,Greenland,35.994167,-94.175
1040,Greenway,36.334766,-90.225257
1041,Greenwood,35.195476,-94.253027
1042,Gregory,35.155278,-91.343056
1043,Griffithville,35.114383,-91.624234
1044,Grubbs,35.649722,-91.073889
1045,Guion,35.960135,-91.934287
1046,Gurdon,33.912493,-93.141691
1047,Guy,35.318487,-92.331539
1048,Hackett,35.194476,-94.398328
1049,Hagarville,35.523291,-93.344256
1050,Hamburg,33.2058,-91.802265
1051,Hampton,33.537613,-92.52951
1052,Hardy,36.322746,-91.411027
1053,Harrell,33.510865,-92.391243
1054,Harriet,35.974187,-92.50055
1055,Harrisburg,35.572222,-90.703752
1056,Harrison,36.241707,-93.106162
1057,Hartford,35.022233,-94.381876
1058,Hartman,35.443583,-93.614196
1059,Harvey,34.867912,-93.752538
1060,Hasty,36.015229,-93.045966
1061,Hatfield,34.487703,-94.371397
1062,Hattieville,35.290713,-92.778317
1063,Havana,35.111845,-93.576719
1064,Haynes,34.883752,-90.766621
1065,Hazen,34.783833,-91.576699
1066,Heber Springs,35.510278,-92.039211
1067,Hector,35.40574,-92.965559
1068,Helena,34.532491,-90.629784
1069,Henderson,36.356829,-92.269253
1070,Hensley,34.591133,-92.214019
1071,Hermitage,33.422207,-92.127714
1072,Heth,35.097335,-90.458554
1073,Hickory Plains,34.978642,-91.750844
1074,Hickory Ridge,35.399457,-90.982283
1075,Higden,35.549812,-92.182284
1076,Higginson,35.188254,-91.71828
1077,Hindsville,36.142206,-93.863339
1078,Hiwasse,36.441589,-94.338993
1079,Holly Grove,34.599294,-91.184376
1080,Hope,33.656645,-93.590305
1081,Horatio,33.939221,-94.295942
1082,Horseshoe Bend,36.202502,-91.755334
1083,Hot Springs National Park,34.501475,-93.026024
1084,Hot Springs Village,34.6411,-93.0574
1085,Houston,35.036209,-92.691319
1086,Hoxie,36.032573,-90.971504
1087,Hughes,34.945416,-90.474142
1088,Humnoke,34.541896,-91.756616
1089,Humphrey,34.403387,-91.67896
1090,Hunter,35.052778,-91.126111
1091,Huntington,35.096267,-94.331283
1092,Huntsville,36.104348,-93.727893
1093,Huttig,33.045888,-92.194153
1094,Ida,35.594326,-91.930081
1095,Imboden,36.19763,-91.185442
1096,Ivan,33.902984,-92.439406
1097,Jacksonport,35.641667,-91.309444
1098,Jacksonville,34.881985,-92.130435
1099,Jasper,36.003798,-93.204771
1100,Jefferson,34.355285,-92.148574
1101,Jersey,33.388914,-92.296613
1102,Jerusalem,35.37975,-92.813886
1103,Jessieville,34.693729,-93.196318
1104,Johnson,36.132778,-94.165278
1105,Joiner,35.505239,-90.14779
1106,Jones Mill,34.453624,-92.861975
1107,Jonesboro,35.833016,-90.696526
1108,Judsonia,35.324954,-91.649087
1109,Junction City,33.043965,-92.684254
1110,Keiser,35.678626,-90.096171
1111,Kensett,35.229939,-91.669672
1112,Keo,34.604072,-92.007844
1113,Kingsland,33.86002,-92.301415
1114,Kingston,36.04845,-93.504357
1115,Kirby,34.255153,-93.616716
1116,Knobel,36.317647,-90.599048
1117,Knoxville,35.374897,-93.361797
1118,La Grange,34.656389,-90.732778
1119,Lafe,36.21547,-90.506973
1120,Lake City,35.81715,-90.442327
1121,Lake Village,33.327408,-91.282487
1122,Lakeview,36.397308,-92.504416
1123,Lamar,35.434868,-93.355157
1124,Lambrook,34.335556,-90.9675
1125,Laneburg,33.685,-93.346667
1126,Langley,34.314035,-93.850942
1127,Lavaca,35.337513,-94.165637
1128,Lawson,33.196667,-92.482778
1129,Leachville,35.933216,-90.195488
1130,Lead Hill,36.430886,-92.930194
1131,Leola,34.185605,-92.597865
1132,Lepanto,35.606909,-90.335883
1133,Leslie,35.82716,-92.566293
1134,Letona,35.361667,-91.829167
1135,Lewisville,33.373603,-93.595258
1136,Lexa,34.672694,-90.78532
1137,Light,36.07,-90.747778
1138,Lincoln,35.956931,-94.42724
1139,Little Rock,34.748342,-92.281939
1140,Little Rock Air Force Base,34.898611,-92.144167
1141,Lockesburg,33.930553,-94.127588
1142,Locust Grove,35.717705,-91.741443
1143,London,35.337017,-93.238907
1144,Lonoke,34.783162,-91.921367
1145,Lonsdale,34.556203,-92.834034
1146,Louann,33.411744,-92.782759
1147,Lowell,36.243318,-94.082725
1148,Luxora,35.760786,-89.92204
1149,Lynn,36.016639,-91.254588
1150,Mabelvale,34.621756,-92.384618
1151,Madison,35.013056,-90.7225
1152,Magazine,35.15873,-93.800336
1153,Magness,35.710062,-91.485041
1154,Magnolia,33.264678,-93.239153
1155,Malvern,34.355715,-92.829162
1156,Mammoth Spring,36.407648,-91.575712
1157,Manila,35.874885,-90.180252
1158,Mansfield,35.0432,-94.22036
1159,Marble Falls,36.095121,-93.144822
1160,Marcella,35.749654,-91.941891
1161,Marianna,34.775929,-90.77852
1162,Marion,35.2077,-90.198908
1163,Marked Tree,35.534933,-90.419387
1164,Marmaduke,36.195117,-90.38368
1165,Marshall,35.926697,-92.640203
1166,Marvell,34.548541,-90.941322
1167,Maumelle,34.849085,-92.405892
1168,Mayflower,34.966853,-92.400102
1169,Maynard,36.438563,-90.874921
1170,Maysville,36.401062,-94.581278
1171,Mc Caskill,33.923042,-93.626605
1172,Mc Crory,35.247292,-91.179327
1173,Mc Dougal,36.379909,-90.394093
1174,Mc Gehee,33.62971,-91.392781
1175,Mc Neil,33.36222,-93.193006
1176,Mc Rae,35.11322,-91.821551
1177,Melbourne,36.059958,-91.905196
1178,Mellwood,34.220032,-91.008589
1179,Mena,34.581435,-94.220984
1180,Menifee,35.148333,-92.553889
1181,Midland,35.093056,-94.353056
1182,Midway,36.290454,-92.431398
1183,Mineral Springs,33.863852,-93.918828
1184,Minturn,35.976096,-91.033704
1185,Monette,35.900168,-90.343658
1186,Monroe,34.734722,-91.104444
1187,Monticello,33.624951,-91.794845
1188,Montrose,33.307516,-91.522776
1189,Moro,34.802953,-91.006026
1190,Morrilton,35.169227,-92.735436
1191,Morrow,35.85373,-94.425793
1192,Moscow,34.146389,-91.795
1193,Mount Holly,33.308534,-92.944265
1194,Mount Ida,34.561194,-93.574904
1195,Mount Judea,35.834674,-93.082391
1196,Mount Pleasant,35.975909,-91.785013
1197,Mount Vernon,35.260613,-92.137334
1198,Mountain Home,36.331153,-92.375337
1199,Mountain Pine,34.577182,-93.160041
1200,Mountain View,35.865769,-92.114762
1201,Mountainburg,35.570027,-94.109094
1202,Mulberry,35.517246,-93.988505
1203,Murfreesboro,34.101734,-93.710903
1204,Nashville,33.957646,-93.870709
1205,Natural Dam,35.674259,-94.412377
1206,New Blaine,35.318912,-93.44457
1207,New Edinburg,33.758846,-92.193909
1208,Newark,35.71183,-91.439395
1209,Newhope,34.227347,-93.890487
1210,Newport,35.598823,-91.257064
1211,Norfork,36.206571,-92.273011
1212,Norman,34.459633,-93.674304
1213,Norphlet,33.309619,-92.657619
1214,North Little Rock,34.766974,-92.265376
1215,O Kean,36.179672,-90.824069
1216,Oak Grove,36.461347,-93.432129
1217,Oakland,36.444227,-92.583187
1218,Oark,35.709454,-93.558531
1219,Oden,34.611292,-93.821103
1220,Ogden,33.585706,-94.027826
1221,Oil Trough,35.613147,-91.470305
1222,Okolona,34.055138,-93.289679
1223,Ola,35.03091,-93.21356
1224,Omaha,36.46123,-93.188753
1225,Oneida,34.405267,-90.826045
1226,Onia,35.940339,-92.345859
1227,Osceola,35.701864,-89.979764
1228,Oxford,36.211408,-91.925849
1229,Ozan,33.902775,-93.771443
1230,Ozark,35.524645,-93.837423
1231,Ozone,35.657478,-93.43111
1232,Palestine,34.966346,-90.904929
1233,Pangburn,35.421583,-91.795971
1234,Paragould,36.060033,-90.525093
1235,Paris,35.294149,-93.726469
1236,Parkdale,33.121267,-91.542793
1237,Parkin,35.258557,-90.556417
1238,Parks,34.800333,-93.950913
1239,Paron,34.785289,-92.748176
1240,Parthenon,35.940836,-93.267776
1241,Patterson,35.256667,-91.235
1242,Pea Ridge,36.453884,-94.118026
1243,Peach Orchard,36.283045,-90.670217
1244,Pearcy,34.435092,-93.242015
1245,Peel,36.444374,-92.776143
1246,Pelsor,35.691158,-93.016088
1247,Pencil Bluff,34.639946,-93.742947
1248,Perry,35.042732,-92.787976
1249,Perryville,34.970096,-92.847171
1250,Pettigrew,35.834562,-93.618079
1251,Pickens,33.807923,-91.39157
1252,Piggott,36.386993,-90.19261
1253,Pindall,36.067479,-92.886409
1254,Pine Bluff,34.215405,-91.995812
1255,Pineville,36.167704,-92.107299
1256,Plainview,34.966793,-93.309897
1257,Pleasant Grove,35.842349,-91.931905
1258,Pleasant Plains,35.589301,-91.632043
1259,Plumerville,35.157466,-92.620435
1260,Pocahontas,36.282876,-90.996782
1261,Pollard,36.431725,-90.275123
1262,Ponca,36.066225,-93.401985
1263,Poplar Grove,34.539397,-90.881274
1264,Portia,36.080699,-91.068004
1265,Portland,33.231773,-91.513935
1266,Pottsville,35.239785,-93.056386
1267,Poughkeepsie,36.071526,-91.451575
1268,Powhatan,36.080044,-91.148214
1269,Poyen,34.350828,-92.599037
1270,Prairie Grove,35.991809,-94.316861
1271,Prattsville,34.307865,-92.513105
1272,Prescott,33.804029,-93.372544
1273,Prim,35.685733,-92.134596
1274,Proctor,35.083396,-90.255026
1275,Pyatt,36.245833,-92.844722
1276,Quitman,35.404988,-92.133334
1277,Ratcliff,35.276032,-93.842149
1278,Ravenden,36.202863,-91.25934
1279,Ravenden Springs,36.310384,-91.209433
1280,Rector,36.267177,-90.270201
